frame,ms
0,0.034900
1,0.025300
2,0.025300
3,0.025300
4,0.025100
5,0.025100
6,0.025200
7,0.025200
8,0.025300
9,0.025100
10,0.025000
11,0.025100
12,0.025100
13,0.025600
14,0.025300
15,0.025100
16,0.025100
17,0.025300
18,0.025300
19,0.025500
20,0.025500
21,0.025300
22,0.025300
23,0.025400
24,0.025000
25,0.024900
26,0.025300
27,0.025000
28,0.024900
29,0.025000
30,0.025200
31,0.025300
32,0.025400
33,0.025600
34,0.025500
35,0.025600
36,0.025400
37,0.025400
38,0.025700
39,0.025600
40,0.025600
41,0.025500
42,0.025300
43,0.025300
44,0.025200
45,0.025300
46,0.025200
47,0.025400
48,0.025300
49,0.025300
50,0.025100
51,0.025200
52,0.025100
53,0.025000
54,0.025100
55,0.025400
56,0.024900
57,0.025100
58,0.025100
59,0.025400
60,0.025400
61,0.025500
62,0.025200
63,0.025400
64,0.025400
65,0.025100
66,0.025100
67,0.025300
68,0.025200
69,0.025300
70,0.025200
71,0.025300
72,0.025300
73,0.025100
74,0.025100
75,0.025100
76,0.025300
77,0.025400
78,0.025700
79,0.025600
80,0.025500
81,0.025800
82,0.025800
83,0.025400
84,0.025500
85,0.025500
86,0.025500
87,0.025300
88,0.025300
89,0.025300
90,0.025300
91,0.025300
92,0.025200
93,0.024900
94,0.025100
95,0.025200
96,0.025000
97,0.024900
98,0.025100
99,0.025000
100,0.024900
101,0.025000
102,0.024900
103,0.024700
104,0.025000
105,0.025000
106,0.024900
107,0.025000
108,0.024800
109,0.025000
110,0.025000
111,0.025100
112,0.025100
113,0.025000
114,0.025100
115,0.025100
116,0.024900
117,0.025100
118,0.024900
119,0.025000
120,0.024900
121,0.024800
122,0.025100
123,0.025200
124,0.025000
125,0.025100
126,0.024900
127,0.025200
128,0.025000
129,0.025200
130,0.025100
131,0.025000
132,0.025100
133,0.100400
134,0.025500
135,0.025300
136,0.025200
137,0.025300
138,0.025400
139,0.025400
140,0.025500
141,0.025400
142,0.025300
143,0.025300
144,0.025500
145,0.025000
146,0.024800
147,0.024900
148,0.025000
149,0.025000
150,0.025100
151,0.025100
152,0.024900
153,0.025000
154,0.025100
155,0.077900
156,0.025400
157,0.025200
158,0.025200
159,0.025200
160,0.025300
161,0.025100
162,0.024800
163,0.024900
164,0.025000
165,0.024900
166,0.025000
167,0.025100
168,0.025000
169,0.025100
170,0.025600
171,0.025300
172,0.025200
173,0.025000
174,0.024900
175,0.025000
176,0.025000
177,0.025400
178,0.025500
179,0.025600
180,0.025200
181,0.025200
182,0.025400
183,0.025400
184,0.025300
185,0.025300
186,0.025500
187,0.025800
188,0.025500
189,0.025400
190,0.025200
191,0.025600
192,0.025500
193,0.025800
194,0.025600
195,0.025600
196,0.025700
197,0.025900
198,0.026100
199,0.026000
200,0.025700
201,0.025700
202,0.025600
203,0.025700
204,0.025500
205,0.025300
206,0.025300
207,0.025400
208,0.025300
209,0.025400
210,0.025500
211,0.025600
212,0.025800
213,0.025600
214,0.025600
215,0.025400
216,0.025400
217,0.025200
218,0.028400
219,0.040500
220,0.040900
221,0.025700
222,0.025400
223,0.025400
224,0.025500
225,0.025400
226,0.025600
227,0.025400
228,0.025600
229,0.025600
230,0.025500
231,0.025500
232,0.025500
233,0.025500
234,0.025600
235,0.025700
236,0.025600
237,0.025600
238,0.025600
239,0.025700
240,0.025800
241,0.025700
242,0.026100
243,0.037700
244,0.040000
245,0.044400
246,0.041200
247,0.042200
248,0.039900
249,0.040200
250,0.040300
251,0.042700
252,0.041400
253,0.040400
254,0.040800
255,0.041500
256,0.041900
257,0.046200
258,0.028000
259,0.026300
260,0.026200
261,0.026400
262,0.026200
263,0.026100
264,0.026000
265,0.026000
266,0.025900
267,0.025600
268,0.026100
269,0.025800
270,0.026000
271,0.026000
272,0.026100
273,0.026200
274,0.025800
275,0.025800
276,0.026200
277,0.026300
278,0.026300
279,0.026300
280,0.025800
281,0.026000
282,0.025900
283,0.026100
284,0.026300
285,0.026700
286,0.026200
287,0.026000
288,0.025600
289,0.025700
290,0.025900
291,0.025700
292,0.025700
293,0.026200
294,0.025500
295,0.025600
296,0.025700
297,0.025800
298,0.026200
299,0.025900
300,0.026300
301,0.025800
302,0.026000
303,0.025900
304,0.026300
305,0.026300
306,0.026500
307,0.026000
308,0.026300
309,0.026200
310,0.026400
311,0.026100
312,0.026500
313,0.026100
314,0.026100
315,0.026600
316,0.026400
317,0.025700
318,0.026400
319,0.026200
320,0.025700
321,0.025800
322,0.025700
323,0.025500
324,0.025500
325,0.026000
326,0.025300
327,0.025800
328,0.025600
329,0.025400
330,0.025700
331,0.025800
332,0.025300
333,0.025800
334,0.025500
335,0.025900
336,0.025700
337,0.025600
338,0.025800
339,0.025500
340,0.025800
341,0.025800
342,0.026400
343,0.026200
344,0.025500
345,0.025800
346,0.026000
347,0.025900
348,0.025700
349,0.026300
350,0.025600
351,0.025700
352,0.025600
353,0.025700
354,0.025600
355,0.025700
356,0.025900
357,0.025500
358,0.025600
359,0.026500
360,0.026000
361,0.026000
362,0.026300
363,0.026000
364,0.026300
365,0.026000
366,0.025800
367,0.025800
368,0.025800
369,0.025800
370,0.025900
371,0.025600
372,0.026300
373,0.026400
374,0.026900
375,0.026500
376,0.026400
377,0.027000
378,0.026800
379,0.026800
380,0.026500
381,0.026300
382,0.026100
383,0.026800
384,0.026900
385,0.026700
386,0.026800
387,0.026900
388,0.026800
389,0.026300
390,0.027200
391,0.027700
392,0.027100
393,0.026500
394,0.026800
395,0.027000
396,0.026200
397,0.026000
398,0.026100
399,0.026400
400,0.026800
401,0.027200
402,0.026800
403,0.026400
404,0.025900
405,0.025900
406,0.025800
407,0.025900
408,0.025800
409,0.026500
410,0.025900
411,0.026200
412,0.026300
413,0.025700
414,0.025900
415,0.026000
416,0.040400
417,0.021200
418,0.020600
419,0.020300
420,0.020800
421,0.020800
422,0.020700
423,0.021100
424,0.020500
425,0.021300
426,0.020600
427,0.020700
428,0.020700
429,0.020800
430,0.020400
431,0.020600
432,0.020600
433,0.020800
434,0.020700
435,0.020500
436,0.020800
437,0.020400
438,0.020600
439,0.020600
440,0.020500
441,0.020500
442,0.020500
443,0.020500
444,0.020500
445,0.020400
446,0.020500
447,0.020300
448,0.021000
449,0.020600
450,0.020500
451,0.020500
452,0.020500
453,0.020500
454,0.020400
455,0.020500
456,0.020300
457,0.020400
458,0.020400
459,0.020500
460,0.020600
461,0.020500
462,0.020500
463,0.020500
464,0.020500
465,0.021000
466,0.020700
467,0.020700
468,0.020800
469,0.020800
470,0.020800
471,0.020700
472,0.020700
473,0.020400
474,0.020400
475,0.020900
476,0.020700
477,0.020700
478,0.021000
479,0.020700
480,0.020700
481,0.020700
482,0.021000
483,0.020700
484,0.020900
485,0.020700
486,0.020900
487,0.020600
488,0.020600
489,0.020700
490,0.020700
491,0.020700
492,0.020700
493,0.020500
494,0.020800
495,0.020600
496,0.020600
497,0.020900
498,0.020800
499,0.020600
500,0.020400
501,0.020700
502,0.020900
503,0.021000
504,0.020700
505,0.020900
506,0.021700
507,0.020700
508,0.021000
509,0.021000
510,0.020900
511,0.021000
512,0.020700
513,0.020800
514,0.021000
515,0.021100
516,0.021100
517,0.020900
518,0.020900
519,0.021400
520,0.021000
521,0.021600
522,0.021300
523,0.020600
524,0.021300
525,0.021800
526,0.020900
527,0.022500
528,0.021200
529,0.021200
530,0.021300
531,0.021400
532,0.021100
533,0.021100
534,0.020700
535,0.020800
536,0.021200
537,0.021100
538,0.020600
539,0.021200
540,0.021100
541,0.021100
542,0.021100
543,0.020700
544,0.020700
545,0.020800
546,0.021400
547,0.020800
548,0.020800
549,0.020900
550,0.021200
551,0.021100
552,0.020800
553,0.020600
554,0.021200
555,0.020500
556,0.020700
557,0.021000
558,0.020900
559,0.021500
560,0.020600
561,0.020800
562,0.020700
563,0.021400
564,0.020800
565,0.020800
566,0.020900
567,0.020900
568,0.022300
569,0.021300
570,0.021700
571,0.021500
572,0.021800
573,0.020800
574,0.020900
575,0.021300
576,0.021000
577,0.020800
578,0.020900
579,0.020900
580,0.021200
581,0.021000
582,0.021700
583,0.022400
584,0.021100
585,0.020800
586,0.020800
587,0.021300
588,0.021000
589,0.021200
590,0.020900
591,0.020900
592,0.020600
593,0.021400
594,0.020800
595,0.021500
596,0.022700
597,0.021800
598,0.022700
599,0.021200
600,0.021600
601,0.024400
602,0.024400
603,0.021100
604,0.021400
605,0.021500
606,0.021600
607,0.021400
608,0.020700
609,0.020500
610,0.020600
611,0.021100
612,0.021200
613,0.020400
614,0.020500
615,0.020600
616,0.020900
617,0.021200
618,0.021400
619,0.021500
620,0.020900
621,0.020900
622,0.020900
623,0.021000
624,0.021900
625,0.021700
626,0.021600
627,0.021100
628,0.020600
629,0.020900
630,0.021100
631,0.020500
632,0.020500
633,0.020500
634,0.020400
635,0.020700
636,0.020800
637,0.020800
638,0.021200
639,0.021100
640,0.021400
641,0.020900
642,0.020500
643,0.021100
644,0.020700
645,0.020400
646,0.020600
647,0.021100
648,0.020700
649,0.020300
650,0.020500
651,0.035700
652,0.017000
653,0.017200
654,0.017300
655,0.016900
656,0.017300
657,0.017300
658,0.017000
659,0.017000
660,0.017100
661,0.016900
662,0.017000
663,0.017100
664,0.017200
665,0.017100
666,0.017300
667,0.017300
668,0.017400
669,0.017200
670,0.017700
671,0.017200
672,0.017200
673,0.017100
674,0.017100
675,0.017200
676,0.017000
677,0.017100
678,0.017200
679,0.017000
680,0.016900
681,0.017100
682,0.017100
683,0.017000
684,0.017000
685,0.017000
686,0.017000
687,0.017100
688,0.017300
689,0.016900
690,0.017100
691,0.017000
692,0.017000
693,0.017000
694,0.017000
695,0.017000
696,0.017000
697,0.017400
