frame,ms
0,0.679800
1,0.590600
2,0.677100
3,0.612400
4,0.631900
5,0.564100
6,0.235400
7,0.250500
8,0.227700
9,0.227900
10,0.225600
11,0.226000
12,0.226100
13,0.228800
14,0.239800
15,0.276100
16,0.257000
17,0.229100
18,0.226500
19,0.226100
20,0.228500
21,0.244100
22,0.227600
23,0.280400
24,0.230500
25,0.227400
26,0.225700
27,0.228300
28,0.237100
29,0.226300
30,0.227600
31,0.236800
32,0.230200
33,0.242600
34,0.233300
35,0.232300
36,0.236100
37,0.238600
38,0.246100
39,0.242300
40,0.442600
41,0.522500
42,0.517700
43,0.455800
44,0.309800
45,0.230100
46,0.243900
47,0.225900
48,0.226100
49,0.231000
50,0.226400
51,0.227500
52,0.228500
53,0.225900
54,0.243800
55,0.226600
56,0.232500
57,0.227800
58,0.225800
59,0.228600
60,0.225700
61,0.226200
62,0.227300
63,0.228200
64,0.226400
65,0.225800
66,0.237700
67,0.225600
68,0.225600
69,0.226000
70,0.227600
71,0.239800
72,0.225800
73,0.228000
74,0.226300
75,0.226500
76,0.413900
77,0.239500
78,0.229400
79,0.294900
80,0.240500
81,0.228700
82,0.226400
83,0.225700
84,0.295800
85,0.227800
86,0.225800
87,0.226400
88,0.227600
89,0.291700
90,0.226000
91,0.229000
92,0.226100
93,0.342600
94,0.228900
95,0.293400
96,0.263900
97,0.336000
98,0.246000
99,0.464000
100,0.243600
101,0.247100
102,0.243000
103,0.615900
104,0.363100
105,0.238300
106,0.296600
107,0.231100
108,0.229100
109,0.230200
110,0.292600
111,0.232000
112,0.232900
113,0.273600
114,0.426900
115,0.231600
116,0.300700
117,0.293400
118,0.258500
119,0.230500
120,0.355500
121,0.283600
122,0.228500
123,0.374500
124,0.340700
125,0.282300
126,0.240800
127,0.230200
128,0.411400
129,0.233300
130,0.229900
131,0.227100
132,0.458200
133,0.298600
134,0.235500
135,0.225500
136,0.227300
137,0.226400
138,0.225300
139,0.225000
140,0.227000
141,0.292700
142,0.373400
143,0.253800
144,0.226800
145,0.241100
146,0.228900
147,0.230300
148,0.224900
149,0.227000
150,0.224500
151,0.224900
152,0.226800
153,0.224700
154,0.224400
155,0.244500
156,0.224600
157,0.333400
158,0.233700
159,0.227100
160,0.232900
161,0.231600
162,0.229500
163,0.230300
164,0.250000
165,0.230300
166,0.230200
167,0.231300
168,0.227700
169,0.226100
170,0.224500
171,0.226800
172,0.224900
173,0.225000
174,0.240500
175,0.224700
176,0.276600
177,0.229300
178,0.229900
179,0.228200
180,0.350200
181,0.235400
182,0.241200
183,0.257400
184,0.257700
185,0.271200
186,0.253100
187,0.261300
188,0.248100
