frame,ms
0,0.022200
1,0.016100
2,0.016100
3,0.016100
4,0.015800
5,0.016100
6,0.016100
7,0.016000
8,0.016000
9,0.016000
10,0.015900
11,0.016000
12,0.016200
13,0.016100
14,0.016200
15,0.016000
16,0.016000
17,0.016200
18,0.016200
19,0.016200
20,0.016100
21,0.016100
22,0.016200
23,0.016000
24,0.016000
25,0.016100
26,0.016000
27,0.016000
28,0.015900
29,0.015900
30,0.016200
31,0.016000
32,0.016200
33,0.016100
34,0.015900
35,0.016400
36,0.016200
37,0.083700
38,0.016400
39,0.016500
40,0.016300
41,0.016300
42,0.016200
43,0.016300
44,0.016300
45,0.016200
46,0.016200
47,0.016300
48,0.016300
49,0.016300
50,0.016000
51,0.016100
52,0.016000
53,0.016000
54,0.016000
55,0.016000
56,0.016000
57,0.016000
58,0.016000
59,0.016000
60,0.016200
61,0.016000
62,0.016200
63,0.016100
64,0.016000
65,0.016200
66,0.016000
67,0.016300
68,0.016300
69,0.016100
70,0.015900
71,0.016000
72,0.016100
73,0.015800
74,0.016100
75,0.016000
76,0.016200
77,0.016200
78,0.016200
79,0.016400
80,0.016500
81,0.016800
82,0.016800
83,0.016200
84,0.016200
85,0.016300
86,0.016200
87,0.016100
88,0.016200
89,0.016100
90,0.016200
91,0.016200
92,0.016100
93,0.016000
94,0.016000
95,0.016100
96,0.016400
97,0.016000
98,0.016100
99,0.016100
100,0.016100
101,0.016100
102,0.016000
103,0.016000
104,0.016100
105,0.016000
106,0.016000
107,0.016100
108,0.015900
109,0.016100
110,0.016100
111,0.016200
112,0.015900
113,0.016000
114,0.016000
115,0.015900
116,0.016100
117,0.016100
118,0.016000
119,0.016100
120,0.016000
121,0.016000
122,0.016000
123,0.016100
124,0.016100
125,0.016100
126,0.016100
127,0.016000
128,0.016000
129,0.016100
130,0.016000
131,0.016000
132,0.016000
133,0.016000
134,0.016000
135,0.016200
136,0.016300
137,0.016300
138,0.028600
139,0.016300
140,0.016100
141,0.016200
142,0.016300
143,0.016100
144,0.016300
145,0.016000
146,0.015900
147,0.015900
148,0.016100
149,0.016000
150,0.016100
151,0.016100
152,0.015900
153,0.016000
154,0.016200
155,0.015900
156,0.016100
157,0.016100
158,0.016200
159,0.016000
160,0.016100
161,0.016000
162,0.016000
163,0.016000
164,0.016000
165,0.015900
166,0.016200
167,0.016300
168,0.016000
169,0.016300
170,0.016300
171,0.016200
172,0.015900
173,0.016000
174,0.016000
175,0.016100
176,0.016100
177,0.016000
178,0.016000
179,0.016000
180,0.015900
181,0.016100
182,0.016100
183,0.016000
184,0.016100
185,0.016500
186,0.016500
187,0.016200
188,0.016300
189,0.016300
190,0.016100
191,0.016400
192,0.016400
193,0.016300
194,0.016300
195,0.016400
196,0.016200
197,0.016200
198,0.016200
199,0.016200
200,0.016100
201,0.016300
202,0.016100
203,0.015900
204,0.016000
205,0.016200
206,0.016100
207,0.016300
208,0.016200
209,0.016200
210,0.016200
211,0.016500
212,0.016300
213,0.016300
214,0.016400
215,0.016300
216,0.016200
217,0.016200
218,0.016100
219,0.016000
220,0.016000
221,0.016100
222,0.016000
223,0.016100
224,0.016200
225,0.016200
226,0.016000
227,0.016000
228,0.016000
229,0.016400
230,0.016100
231,0.016000
232,0.016000
233,0.016100
234,0.016000
235,0.016000
236,0.016000
237,0.016100
238,0.016000
239,0.016300
240,0.016200
241,0.016200
242,0.016200
243,0.016200
244,0.016200
245,0.016100
246,0.016300
247,0.016200
248,0.016300
249,0.016300
250,0.016100
251,0.016700
252,0.016400
253,0.016300
254,0.016400
255,0.016400
256,0.016400
257,0.016300
258,0.016400
259,0.016300
260,0.016400
261,0.016700
262,0.016500
263,0.016300
264,0.016600
265,0.016300
266,0.016200
267,0.016400
268,0.016400
269,0.016200
270,0.016500
271,0.016200
272,0.016200
273,0.016200
274,0.016200
275,0.016100
276,0.016200
277,0.016300
278,0.016300
279,0.016200
280,0.016400
281,0.016500
282,0.016400
283,0.016400
284,0.016300
285,0.016500
286,0.016300
287,0.016500
288,0.016200
289,0.016300
290,0.016200
291,0.016400
292,0.016200
293,0.016300
294,0.016300
295,0.016000
296,0.016400
297,0.016300
298,0.016200
299,0.016100
300,0.016200
301,0.016200
302,0.016200
303,0.016200
304,0.016100
305,0.016400
306,0.016200
307,0.016500
308,0.016400
309,0.016500
310,0.016400
311,0.016400
312,0.016500
313,0.016100
314,0.016100
315,0.016100
316,0.016200
317,0.016200
318,0.016100
319,0.016400
320,0.016200
321,0.016000
322,0.016200
323,0.016200
324,0.016200
325,0.016000
326,0.016000
327,0.016100
328,0.016200
329,0.016200
330,0.016000
331,0.016200
332,0.016200
333,0.016300
334,0.016200
335,0.016200
336,0.016400
337,0.016300
338,0.016600
339,0.016200
340,0.015900
341,0.016200
342,0.016200
343,0.016200
344,0.016100
345,0.016100
346,0.016400
347,0.016300
348,0.016400
349,0.016200
350,0.016100
351,0.016200
352,0.016200
353,0.016200
354,0.016300
355,0.016100
356,0.016200
357,0.016200
358,0.016000
359,0.016600
360,0.016500
361,0.016500
362,0.016600
363,0.016600
364,0.016400
365,0.016300
366,0.016100
367,0.016300
368,0.016400
369,0.016400
370,0.016500
371,0.016400
372,0.016700
373,0.016800
374,0.017100
375,0.016600
376,0.016800
377,0.016500
378,0.016800
379,0.016900
380,0.016500
381,0.016700
382,0.016900
383,0.016500
384,0.016800
385,0.016900
386,0.016900
387,0.016700
388,0.016900
389,0.016400
390,0.016400
391,0.016500
392,0.016900
393,0.016500
394,0.016600
395,0.016600
396,0.016700
397,0.016400
398,0.016500
399,0.016200
400,0.016300
401,0.016500
402,0.016500
403,0.016200
404,0.016300
405,0.016600
406,0.016300
407,0.016400
408,0.016600
409,0.016200
410,0.016400
411,0.016600
412,0.016700
413,0.016400
414,0.016500
415,0.016500
416,0.016500
417,0.016900
418,0.016700
419,0.016300
420,0.016200
421,0.016100
422,0.016100
423,0.016100
424,0.016200
425,0.016300
426,0.016100
427,0.016400
428,0.016100
429,0.016200
430,0.016200
431,0.016300
432,0.016300
433,0.016300
434,0.016000
435,0.016000
436,0.016100
437,0.016200
