frame,ms
0,0.047200
1,0.040600
2,0.040400
3,0.040200
4,0.040200
5,0.040300
6,0.040400
7,0.040200
8,0.040200
9,0.040300
10,0.040300
11,0.040200
12,0.042500
13,0.040300
14,0.040400
15,0.040300
16,0.040200
17,0.040300
18,0.040300
19,0.040300
20,0.040300
21,0.042600
22,0.041200
23,0.040800
24,0.040700
25,0.040600
26,0.040600
27,0.041200
28,0.042700
29,0.040600
30,0.040700
31,0.040400
32,0.040600
33,0.040400
34,0.040500
35,0.040300
36,0.040400
37,0.040400
38,0.040400
39,0.040500
40,0.040400
41,0.040400
42,0.040600
43,0.108800
44,0.043400
45,0.040600
46,0.041000
47,0.040900
48,0.040700
49,0.040500
50,0.040500
51,0.040200
52,0.040400
53,0.040400
54,0.040300
55,0.040200
56,0.040400
57,0.040300
58,0.040200
59,0.040400
60,0.042300
61,0.040300
62,0.040300
63,0.040300
64,0.042500
65,0.040500
66,0.040500
67,0.040400
68,0.040400
69,0.040400
70,0.040500
71,0.040600
72,0.066300
73,0.061400
74,0.059200
75,0.062100
76,0.063100
77,0.060700
78,0.068000
79,0.068900
80,0.064000
81,0.048000
82,0.044600
83,0.040700
84,0.040500
85,0.040700
86,0.045100
87,0.041000
88,0.040700
89,0.040500
90,0.040800
91,0.041700
92,0.043200
93,0.041300
94,0.040900
95,0.041100
96,0.040800
97,0.041400
98,0.041200
99,0.041300
100,0.040900
101,0.041200
102,0.041000
103,0.041100
104,0.041300
105,0.041300
106,0.043900
107,0.041300
108,0.043900
109,0.041400
110,0.041900
111,0.041500
112,0.041100
113,0.041300
114,0.041800
115,0.040900
116,0.040900
117,0.040600
118,0.040900
119,0.040600
120,0.040500
121,0.040700
122,0.041400
123,0.040900
124,0.043800
125,0.041400
126,0.041100
127,0.040800
128,0.040900
129,0.041300
130,0.042000
131,0.041000
132,0.041200
133,0.041700
134,0.067300
135,0.045500
136,0.040900
137,0.058800
138,0.071700
139,0.074800
140,0.071000
141,0.042900
142,0.050400
143,0.067200
144,0.064400
145,0.047900
146,0.040900
147,0.041000
148,0.041500
149,0.067400
150,0.043500
151,0.040600
152,0.040800
153,0.040900
154,0.058200
155,0.042800
156,0.043100
157,0.040400
158,0.041800
159,0.063900
160,0.045400
161,0.040700
162,0.041100
163,0.041200
164,0.044300
165,0.044600
166,0.043000
167,0.042400
168,0.041100
169,0.041300
170,0.041700
171,0.042300
172,0.044400
173,0.042000
174,0.041800
175,0.041100
176,0.041300
177,0.042200
178,0.042500
179,0.042900
180,0.043500
181,0.043400
182,0.066700
183,0.046300
184,0.069000
185,0.063400
186,0.045100
187,0.077000
188,0.048900
189,0.043400
190,0.062800
191,0.046300
192,0.043700
193,0.041000
194,0.044900
195,0.068300
196,0.053800
197,0.040900
198,0.040900
199,0.041100
200,0.040800
201,0.041400
202,0.041400
203,0.042600
204,0.069800
205,0.062800
206,0.065200
207,0.063500
208,0.062400
209,0.061900
210,0.062900
211,0.065800
212,0.063600
213,0.067600
214,0.062900
215,0.063100
216,0.069500
217,0.050300
218,0.041100
219,0.041200
220,0.043400
221,0.041100
222,0.041000
223,0.041100
224,0.040700
225,0.041000
226,0.040700
227,0.040700
228,0.040700
229,0.040700
230,0.044300
231,0.055400
232,0.040900
233,0.040600
234,0.043200
235,0.040600
236,0.042900
237,0.040600
238,0.040600
239,0.040600
240,0.040600
241,0.040600
242,0.040700
243,0.040700
244,0.040500
245,0.040700
246,0.040500
247,0.040500
248,0.040500
249,0.040700
250,0.040600
251,0.042500
252,0.042800
253,0.040700
254,0.040600
255,0.040800
256,0.040500
257,0.040500
258,0.040600
259,0.040500
260,0.040500
261,0.040400
262,0.040500
263,0.040400
264,0.040500
265,0.040500
266,0.040700
267,0.040700
268,0.048700
269,0.040700
270,0.041000
271,0.040900
272,0.040800
273,0.040500
274,0.040500
275,0.040500
276,0.040500
277,0.042800
278,0.040600
279,0.040600
280,0.040500
281,0.040600
282,0.040600
283,0.094000
284,0.044200
285,0.040700
286,0.040500
287,0.040500
288,0.040600
289,0.040600
290,0.040600
291,0.040500
292,0.040400
293,0.040700
294,0.040700
295,0.040700
296,0.040800
297,0.040700
298,0.041900
299,0.040900
300,0.042800
301,0.040900
302,0.040900
