frame,ms
0,0.036300
1,0.029900
2,0.029400
3,0.029800
4,0.029700
5,0.029500
6,0.029500
7,0.029400
8,0.029600
9,0.029500
10,0.029600
11,0.029400
12,0.029600
13,0.029400
14,0.029400
15,0.029400
16,0.029500
17,0.029300
18,0.029300
19,0.029400
20,0.029600
21,0.029600
22,0.029600
23,0.029600
24,0.029500
25,0.029700
26,0.092600
27,0.032000
28,0.029800
29,0.029800
30,0.029600
31,0.029900
32,0.030100
33,0.029600
34,0.030000
35,0.029700
36,0.029800
37,0.029700
38,0.029700
39,0.029700
40,0.029600
41,0.029600
42,0.029700
43,0.029500
44,0.029800
45,0.029500
46,0.029500
47,0.029700
48,0.029800
49,0.030000
50,0.029900
51,0.029700
52,0.029800
53,0.029900
54,0.029400
55,0.031800
56,0.029600
57,0.029600
58,0.029500
59,0.029600
60,0.030200
61,0.029500
62,0.030200
63,0.029800
64,0.029900
65,0.029900
66,0.029900
67,0.029900
68,0.030000
69,0.030100
70,0.029800
71,0.030000
72,0.029800
73,0.029900
74,0.029500
75,0.029800
76,0.029700
77,0.029400
78,0.031600
79,0.029400
80,0.029300
81,0.029400
82,0.029400
83,0.029400
84,0.031400
85,0.029400
86,0.029400
87,0.029300
88,0.029600
89,0.029600
90,0.029800
91,0.029500
92,0.029800
93,0.029700
94,0.029500
95,0.029800
96,0.029800
97,0.029800
98,0.029800
99,0.029900
100,0.029600
101,0.029800
102,0.029600
103,0.029700
104,0.030200
105,0.029800
106,0.029300
107,0.029600
108,0.029500
109,0.029600
110,0.029600
111,0.029400
112,0.031400
113,0.029400
114,0.029500
115,0.029400
116,0.029600
117,0.029500
118,0.029700
119,0.029300
120,0.029500
121,0.029400
122,0.029400
123,0.029400
124,0.029400
125,0.029400
126,0.029400
127,0.029500
128,0.029400
129,0.029400
130,0.029400
131,0.029400
132,0.029600
133,0.029400
134,0.029400
135,0.029300
136,0.029300
137,0.029400
138,0.029400
139,0.029400
140,0.029500
141,0.033100
142,0.029400
143,0.029500
144,0.030000
145,0.029400
146,0.029600
147,0.029500
148,0.030000
149,0.029600
150,0.029500
151,0.029400
152,0.029300
153,0.029300
154,0.029500
155,0.029400
156,0.029400
157,0.029500
158,0.029300
159,0.029400
160,0.029700
161,0.029500
162,0.029400
163,0.031600
164,0.029400
165,0.029400
166,0.029600
167,0.029500
168,0.029500
169,0.031500
170,0.029700
171,0.029800
172,0.029900
173,0.029400
174,0.029800
175,0.029700
176,0.029700
177,0.029800
178,0.029800
179,0.029600
180,0.030000
181,0.030000
182,0.029700
183,0.029800
184,0.029700
185,0.029800
186,0.029700
187,0.029700
188,0.030000
189,0.029700
190,0.029600
191,0.029600
192,0.029500
193,0.029600
194,0.029500
195,0.029700
196,0.029600
197,0.029700
198,0.031600
199,0.029400
200,0.029500
201,0.029300
202,0.029600
203,0.029400
204,0.029900
205,0.029500
206,0.029300
207,0.029400
208,0.029500
209,0.029400
210,0.029300
211,0.029400
212,0.029500
213,0.029300
214,0.029500
215,0.029700
216,0.030000
217,0.029900
218,0.029800
219,0.029700
220,0.029700
221,0.029800
222,0.029600
223,0.029600
224,0.029700
225,0.029700
226,0.034600
227,0.029600
228,0.029800
229,0.029700
230,0.029700
231,0.029500
232,0.029600
233,0.029300
234,0.029400
235,0.029400
236,0.029400
237,0.029400
238,0.029500
239,0.029300
240,0.029300
241,0.029400
242,0.029400
243,0.029500
244,0.029900
245,0.029800
246,0.029700
247,0.029700
248,0.029700
249,0.031700
250,0.029700
251,0.029600
252,0.029600
253,0.029600
254,0.031600
255,0.029900
256,0.029500
257,0.029500
258,0.029800
259,0.029800
260,0.029700
261,0.029500
262,0.029600
263,0.029500
264,0.029500
265,0.029400
266,0.029800
267,0.029800
