frame,ms
0,0.041000
1,0.030400
2,0.032700
3,0.059400
4,0.037700
5,0.029600
6,0.029500
7,0.029500
8,0.029600
9,0.029600
10,0.029400
11,0.029600
12,0.029500
13,0.029400
14,0.029600
15,0.030200
16,0.029900
17,0.029400
18,0.029400
19,0.029400
20,0.029500
21,0.029700
22,0.029800
23,0.029800
24,0.029800
25,0.029800
26,0.029600
27,0.029500
28,0.029900
29,0.031900
30,0.029700
31,0.029500
32,0.032100
33,0.029600
34,0.029500
35,0.029800
36,0.029800
37,0.029600
38,0.029900
39,0.029800
40,0.029500
41,0.029600
42,0.029600
43,0.029700
44,0.029700
45,0.029700
46,0.029600
47,0.029400
48,0.029800
49,0.029800
50,0.029800
51,0.030000
52,0.029600
53,0.029600
54,0.029300
55,0.029300
56,0.029300
57,0.029400
58,0.029300
59,0.029300
60,0.031800
61,0.029300
62,0.029300
63,0.029400
64,0.029500
65,0.029600
66,0.029500
67,0.029600
68,0.029500
69,0.029600
70,0.029600
71,0.029900
72,0.030000
73,0.029700
74,0.029300
75,0.029300
76,0.029500
77,0.029600
78,0.029400
79,0.029500
80,0.029600
81,0.029500
82,0.029300
83,0.029300
84,0.029200
85,0.029300
86,0.029300
87,0.029300
88,0.029200
89,0.031600
90,0.029400
91,0.029700
92,0.029600
93,0.029600
94,0.029500
95,0.029900
96,0.029600
97,0.029600
98,0.030000
99,0.029800
100,0.029800
101,0.030000
102,0.031000
103,0.044700
104,0.055700
105,0.049900
106,0.045600
107,0.036000
108,0.030200
109,0.029500
110,0.029500
111,0.029500
112,0.029300
113,0.029200
114,0.031400
115,0.029300
116,0.029400
117,0.031600
118,0.029400
119,0.029500
120,0.029300
121,0.029300
122,0.029400
123,0.029400
124,0.029300
125,0.029300
126,0.029400
127,0.029100
128,0.029500
129,0.029500
130,0.029300
131,0.029400
132,0.029200
133,0.029800
134,0.029600
135,0.029400
136,0.029500
137,0.029300
138,0.029300
139,0.029400
140,0.029300
141,0.029300
142,0.029300
143,0.029300
144,0.029300
145,0.029500
146,0.031500
147,0.029300
148,0.029600
149,0.029500
150,0.029400
151,0.029400
152,0.029400
153,0.029300
154,0.029200
155,0.029400
156,0.029400
157,0.029600
158,0.029500
159,0.029400
160,0.029200
161,0.029600
162,0.029600
163,0.029100
164,0.029400
165,0.029300
166,0.029200
167,0.029300
168,0.029500
169,0.029200
170,0.029300
171,0.029300
172,0.029500
173,0.029300
174,0.031600
175,0.029600
176,0.029700
177,0.029800
178,0.029500
179,0.029600
180,0.029600
181,0.030000
182,0.029600
183,0.029600
184,0.029700
185,0.029800
186,0.029700
187,0.029700
188,0.029800
189,0.029700
190,0.029600
191,0.029500
192,0.029600
193,0.029800
194,0.029600
195,0.029500
196,0.029600
197,0.029400
198,0.029200
199,0.029200
200,0.031400
201,0.029300
202,0.031500
203,0.029500
204,0.029500
205,0.029400
206,0.029400
207,0.029300
208,0.029400
209,0.029300
210,0.029300
211,0.029400
212,0.029400
213,0.029600
214,0.029500
215,0.029700
216,0.029600
217,0.029700
218,0.029800
219,0.029900
220,0.029800
221,0.030000
222,0.029400
223,0.029600
224,0.029600
225,0.029400
226,0.029600
227,0.029600
228,0.029700
229,0.029300
230,0.029600
231,0.031400
232,0.029400
233,0.029500
234,0.029300
235,0.029400
236,0.029300
237,0.029400
238,0.029300
239,0.029200
240,0.029300
241,0.029300
242,0.029500
243,0.029500
244,0.029500
245,0.029500
246,0.029500
247,0.029500
248,0.029600
249,0.029700
250,0.029500
251,0.029500
252,0.029400
253,0.029400
254,0.029400
255,0.029400
256,0.029200
257,0.029200
258,0.029400
259,0.031600
260,0.029400
261,0.029600
262,0.029400
263,0.029300
264,0.029300
265,0.029600
266,0.029400
267,0.029600
268,0.029600
269,0.029400
270,0.029600
271,0.029700
272,0.029400
273,0.029300
274,0.029400
275,0.029500
276,0.029300
277,0.029500
278,0.029300
279,0.029300
280,0.029200
281,0.029200
282,0.029200
283,0.029300
284,0.029300
285,0.031400
286,0.029200
287,0.029500
288,0.031300
289,0.029600
290,0.029400
291,0.029300
292,0.029400
293,0.029300
294,0.029400
295,0.029300
296,0.029300
297,0.029600
298,0.029700
299,0.030000
300,0.029700
301,0.029600
302,0.036200
303,0.044700
304,0.031800
305,0.029500
306,0.030000
307,0.029400
308,0.029500
309,0.029400
310,0.029400
311,0.030000
312,0.029600
313,0.029500
314,0.029400
315,0.029800
316,0.032400
317,0.029900
318,0.035600
319,0.080700
320,0.029800
321,0.029800
322,0.029400
323,0.029500
324,0.029500
325,0.029700
326,0.029400
327,0.029900
328,0.030200
329,0.029700
330,0.030000
331,0.030000
332,0.029700
333,0.029800
334,0.029700
335,0.029700
336,0.029900
337,0.029700
338,0.029500
339,0.029900
340,0.029800
341,0.029500
342,0.029700
343,0.029800
344,0.029500
345,0.032800
346,0.030000
347,0.029300
348,0.029800
349,0.029800
350,0.029300
351,0.029700
352,0.030100
353,0.029500
354,0.030100
355,0.030300
356,0.030300
357,0.029900
358,0.029400
359,0.029800
360,0.030000
361,0.029900
362,0.029800
363,0.030100
364,0.031100
365,0.030100
366,0.030600
367,0.032800
368,0.037300
369,0.030900
370,0.044700
371,0.036500
372,0.030200
373,0.032000
374,0.045800
375,0.030300
376,0.030000
377,0.029700
378,0.030100
379,0.029800
380,0.029300
381,0.029600
382,0.040500
383,0.042200
384,0.030300
385,0.030200
386,0.029700
387,0.029800
388,0.029800
389,0.029800
390,0.029400
391,0.029400
392,0.029400
393,0.029500
394,0.029500
395,0.029600
396,0.029800
397,0.029500
398,0.030100
399,0.029700
400,0.031900
401,0.038100
402,0.032300
403,0.029600
404,0.029400
405,0.030000
406,0.029700
407,0.029600
408,0.029500
409,0.030000
410,0.032200
411,0.030300
412,0.029600
413,0.029400
414,0.029800
415,0.029800
416,0.029600
417,0.030000
418,0.030200
419,0.030000
420,0.031400
421,0.032100
422,0.030200
423,0.030000
424,0.029600
425,0.029900
426,0.029700
427,0.030200
428,0.030000
429,0.030700
430,0.032300
431,0.030700
432,0.030600
433,0.030100
434,0.030300
435,0.030600
436,0.029900
437,0.030100
438,0.030700
439,0.029900
440,0.030200
441,0.030300
442,0.030700
443,0.030000
444,0.029800
445,0.029800
446,0.029800
447,0.029700
448,0.029500
449,0.029800
450,0.029800
451,0.030100
452,0.029900
453,0.030000
454,0.030100
455,0.030300
456,0.032400
457,0.030000
458,0.037500
459,0.029800
460,0.030200
461,0.029500
462,0.029600
463,0.029700
464,0.030200
465,0.029900
466,0.030200
467,0.030200
468,0.029800
469,0.030000
470,0.030200
471,0.031500
472,0.030200
473,0.030500
474,0.029900
475,0.030000
476,0.029300
477,0.029700
478,0.029600
479,0.029600
480,0.029400
481,0.029700
482,0.029700
483,0.029900
484,0.029800
485,0.029700
486,0.029600
487,0.032000
488,0.029500
489,0.029700
490,0.029300
491,0.029400
492,0.029500
493,0.029500
494,0.029200
495,0.029900
496,0.029900
497,0.029800
498,0.029600
499,0.029900
500,0.030700
501,0.030600
502,0.030300
503,0.030100
504,0.030100
505,0.030400
506,0.030300
507,0.029800
508,0.029700
509,0.029800
510,0.030000
511,0.029600
512,0.029700
513,0.029700
514,0.030100
515,0.031800
516,0.097000
517,0.031000
518,0.029500
519,0.029600
520,0.029400
521,0.029300
522,0.029400
523,0.029600
524,0.029500
525,0.029500
526,0.029500
527,0.029800
528,0.029600
529,0.029600
530,0.029600
531,0.029500
532,0.029400
533,0.029200
534,0.029400
535,0.029400
536,0.029700
537,0.029400
538,0.029600
539,0.029900
540,0.029700
541,0.031500
542,0.029500
543,0.029400
544,0.031400
545,0.029300
546,0.029700
547,0.029300
548,0.029500
549,0.029300
550,0.029400
551,0.029700
552,0.029500
553,0.029200
554,0.029400
555,0.029300
556,0.029400
557,0.029600
558,0.029600
559,0.029700
560,0.029500
561,0.029400
562,0.029400
563,0.029200
564,0.029300
565,0.029300
566,0.029200
567,0.029200
568,0.029500
569,0.029400
570,0.029200
571,0.029400
572,0.031600
573,0.029400
574,0.029300
575,0.029400
576,0.029300
577,0.029400
578,0.029200
579,0.029300
580,0.029500
581,0.029500
582,0.029200
583,0.029300
584,0.029600
585,0.029500
586,0.029400
587,0.029400
588,0.029300
589,0.029300
590,0.029200
591,0.029400
592,0.029300
593,0.029400
594,0.029300
595,0.029600
596,0.029500
597,0.029500
598,0.029300
599,0.029600
600,0.029500
601,0.031600
602,0.029500
603,0.029400
604,0.029400
605,0.029400
606,0.029500
607,0.029400
608,0.029900
609,0.029600
610,0.029500
611,0.029700
612,0.029800
613,0.030100
614,0.029500
615,0.029600
616,0.029300
617,0.029400
618,0.029400
619,0.029700
620,0.029700
621,0.029700
622,0.029600
623,0.029500
624,0.029500
625,0.029600
626,0.031400
627,0.029500
628,0.029500
629,0.031400
630,0.029400
631,0.029500
632,0.029300
633,0.029400
634,0.029400
635,0.029500
636,0.029600
637,0.029900
638,0.029900
639,0.029600
640,0.030000
641,0.030100
642,0.029900
643,0.030100
644,0.029700
645,0.029400
646,0.029800
647,0.029900
648,0.031500
649,0.030000
650,0.046400
651,0.043000
652,0.030900
653,0.030600
654,0.030300
655,0.049200
656,0.048000
657,0.047000
658,0.050000
659,0.047500
660,0.046900
661,0.048000
662,0.047300
663,0.046600
664,0.048100
665,0.047500
666,0.047000
667,0.048300
668,0.047000
669,0.048200
670,0.047300
671,0.051700
672,0.038400
673,0.029600
674,0.029600
675,0.029400
676,0.029700
677,0.029300
678,0.029900
